01-Jan-2011 34
02-Jan-2011 32
03-Jan-2011 32
04-Jan-2011 33
05-Jan-2011 37
06-Jan-2011 38
07-Jan-2011 37
08-Jan-2011 31
09-Jan-2011 38
10-Jan-2011 39
11-Jan-2011 37
12-Jan-2011 31
13-Jan-2011 34
14-Jan-2011 37
15-Jan-2011 37
16-Jan-2011 33
17-Jan-2011 33
18-Jan-2011 37
19-Jan-2011 35
20-Jan-2011 36
21-Jan-2011 33
22-Jan-2011 32
23-Jan-2011 38
24-Jan-2011 37
25-Jan-2011 39
26-Jan-2011 31
27-Jan-2011 32
28-Jan-2011 31
29-Jan-2011 35
30-Jan-2011 32
31-Jan-2011 39
01-Feb-2011 31
02-Feb-2011 31
03-Feb-2011 36
04-Feb-2011 37
05-Feb-2011 33
06-Feb-2011 32
07-Feb-2011 34
08-Feb-2011 32
09-Feb-2011 35
10-Feb-2011 39
11-Feb-2011 36
12-Feb-2011 31
13-Feb-2011 34
14-Feb-2011 31
15-Feb-2011 35
16-Feb-2011 34
17-Feb-2011 39
18-Feb-2011 38
19-Feb-2011 35
20-Feb-2011 39
21-Feb-2011 32
22-Feb-2011 34
23-Feb-2011 39
24-Feb-2011 39
25-Feb-2011 37
26-Feb-2011 36
27-Feb-2011 34
28-Feb-2011 39
01-Mar-2011 32
02-Mar-2011 37
03-Mar-2011 36
04-Mar-2011 38
05-Mar-2011 34
06-Mar-2011 37
07-Mar-2011 38
08-Mar-2011 33
09-Mar-2011 35
10-Mar-2011 39
11-Mar-2011 35
12-Mar-2011 33
13-Mar-2011 36
14-Mar-2011 34
15-Mar-2011 37
16-Mar-2011 34
17-Mar-2011 35
18-Mar-2011 37
19-Mar-2011 39
20-Mar-2011 33
21-Mar-2011 38
22-Mar-2011 37
23-Mar-2011 39
24-Mar-2011 31
25-Mar-2011 34
26-Mar-2011 36
27-Mar-2011 33
28-Mar-2011 33
29-Mar-2011 37
30-Mar-2011 36
31-Mar-2011 36
01-Apr-2011 36
02-Apr-2011 31
03-Apr-2011 34
04-Apr-2011 35
05-Apr-2011 33
06-Apr-2011 37
07-Apr-2011 38
08-Apr-2011 33
09-Apr-2011 37
10-Apr-2011 32
11-Apr-2011 38
12-Apr-2011 32
13-Apr-2011 36
14-Apr-2011 34
15-Apr-2011 38
16-Apr-2011 35
17-Apr-2011 35
18-Apr-2011 38
19-Apr-2011 34
20-Apr-2011 35
21-Apr-2011 39
22-Apr-2011 31
23-Apr-2011 39
24-Apr-2011 32
